Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	TL
9860	-15720.3	-15703.8	-16.4589	0.103252	0.100599	0.117896	0.0764186	0.138428	0.0975839	0.0661989	0.117315	0.102232	0.0897847	0.0822394	0.149405	0.0857009	0.0909462	0.118912	0.113766	0.160695	0.0777294	0.106112	0.145302	0.061677	0.0914669	0.0651999	0.019774	0.0743137	0.029833	0.0390656	0.0125954	0.0463358	0.0463752	0.0243697	0.0311114	0.0283705	0.0598675	0.0250965	0.0648173	0.0350975	0.026956	0.0297356	0.0298135	0.0261988	0.0220032	0.0335509	3.06414
9870	-15726.8	-15710.7	-16.1163	0.0872872	0.109996	0.109619	0.0835244	0.113784	0.118136	0.0722022	0.113827	0.107341	0.0897847	0.081549	0.157637	0.0834681	0.101115	0.0947226	0.13485	0.164724	0.0792844	0.078265	0.126159	0.061677	0.0863265	0.0903	0.0236362	0.057839	0.0326479	0.0219819	0.0190932	0.0455159	0.0389066	0.0335732	0.0379586	0.0215965	0.0494173	0.0209104	0.08867	0.0348065	0.024233	0.0304336	0.0254219	0.0196255	0.0263071	0.0317247	3.02988
9880	-15729.2	-15713.6	-15.6105	0.0674195	0.112555	0.0894662	0.0671516	0.123247	0.0870568	0.0877511	0.115573	0.0898773	0.0671746	0.0794197	0.120533	0.0911263	0.102417	0.14057	0.110747	0.148894	0.0823522	0.12357	0.129627	0.0757741	0.0940749	0.0658913	0.0226222	0.0706964	0.0185601	0.0219819	0.0256235	0.0274137	0.0507013	0.0247032	0.0269922	0.0305753	0.0601793	0.0289266	0.0604891	0.030658	0.0231114	0.0359045	0.0347159	0.0266993	0.052979	0.0334977	2.9793
9890	-15729.8	-15713.4	-16.3238	0.0899788	0.113974	0.107404	0.0640593	0.122481	0.117077	0.0762984	0.106011	0.0838747	0.0807256	0.0774286	0.135795	0.0777039	0.0896384	0.105943	0.130439	0.204854	0.070586	0.102506	0.125767	0.0647925	0.0924479	0.0852896	0.0194968	0.0706964	0.0296783	0.0139383	0.0191301	0.0448525	0.0482114	0.0388827	0.045056	0.0132412	0.0755726	0.0231534	0.0725371	0.0333997	0.0296807	0.0394755	0.0226894	0.0231037	0.0265085	0.036255	3.05063
9900	-15729.3	-15712.6	-16.7394	0.0991776	0.128764	0.108782	0.0683287	0.136568	0.0937945	0.0783443	0.125571	0.105696	0.0818865	0.0777669	0.163916	0.0673996	0.0830118	0.123785	0.116453	0.156415	0.0873932	0.118011	0.117431	0.04318	0.0924479	0.0745793	0.0390372	0.0537937	0.0201682	0.0212066	0.0132218	0.0570908	0.0471254	0.0203391	0.0387071	0.0234876	0.0530558	0.0312269	0.0609167	0.0303925	0.03256	0.0331071	0.0482803	0.0320922	0.0367997	0.0508858	3.0922
9910	-15731	-15715.2	-15.7745	0.0729182	0.0969587	0.109444	0.088047	0.139114	0.0993158	0.0792473	0.0990166	0.0996056	0.0683145	0.0809998	0.126814	0.070873	0.0989922	0.114238	0.110839	0.171435	0.100887	0.102398	0.105715	0.0483852	0.0871797	0.0667212	0.0332926	0.0427615	0.0393217	0.0241562	0.0286101	0.0390782	0.0512981	0.043694	0.0251542	0.0221409	0.0579783	0.0161139	0.0801508	0.0301825	0.0329411	0.0265765	0.0334203	0.0483754	0.0304467	0.052552	2.9957
9920	-15733.6	-15716.9	-16.7158	0.0955341	0.104137	0.109977	0.0610434	0.116953	0.0889716	0.0847463	0.0922392	0.101358	0.0591053	0.0719692	0.134162	0.0720017	0.114656	0.12826	0.133348	0.180866	0.0864982	0.116722	0.117708	0.0725509	0.123639	0.0721048	0.028043	0.067965	0.0435059	0.0220593	0.00679052	0.0521015	0.0398034	0.0393831	0.0238729	0.0266091	0.0532214	0.0259438	0.0939631	0.0230762	0.0151751	0.0401387	0.0267226	0.0389708	0.0403517	0.0435812	3.08983
9930	-15723.1	-15707.6	-15.5011	0.0813642	0.0916454	0.114266	0.0724277	0.110599	0.0828703	0.0873912	0.111763	0.0960918	0.0891661	0.0807572	0.147741	0.0810335	0.100326	0.099116	0.114437	0.153271	0.104258	0.106813	0.125416	0.0632093	0.0931163	0.0776459	0.0224522	0.0786836	0.0249469	0.0231804	0.0194303	0.0338624	0.042468	0.0244404	0.0321589	0.0177883	0.0424501	0.0215497	0.0741963	0.0292662	0.0207338	0.038523	0.028842	0.0248374	0.0292014	0.0546296	2.96837
9940	-15725.9	-15709.6	-16.2299	0.0908469	0.114266	0.121317	0.070241	0.145265	0.125644	0.074536	0.12182	0.0765988	0.0891661	0.0834669	0.128102	0.0689928	0.0901497	0.0958047	0.112977	0.155074	0.0797273	0.110157	0.130339	0.0612749	0.0921505	0.0962405	0.0282989	0.0496195	0.0360928	0.0201862	0.0211263	0.0319719	0.0550501	0.0314833	0.0231563	0.0316396	0.0490831	0.0309307	0.0817663	0.0244267	0.0207338	0.0349881	0.0402853	0.0293955	0.0208671	0.0459897	3.04125
9950	-15728.7	-15713.3	-15.4262	0.06937	0.0965914	0.0938308	0.059098	0.124279	0.101663	0.0950733	0.116968	0.0918691	0.0704791	0.0781455	0.124168	0.0841853	0.0832664	0.106542	0.111519	0.147999	0.0878566	0.114622	0.108308	0.0531051	0.0925487	0.0744818	0.0311186	0.057535	0.0251505	0.0343702	0.0291892	0.0495359	0.0450418	0.0421636	0.0266936	0.0261818	0.0390919	0.0242243	0.0877316	0.028227	0.0212876	0.031865	0.0484117	0.0254864	0.0468732	0.0547234	2.96087
9960	-15730.2	-15715.1	-15.1477	0.0688652	0.107427	0.104862	0.0885061	0.0991302	0.0978233	0.0671539	0.129677	0.0686056	0.0847614	0.0747068	0.137004	0.0776826	0.0896444	0.122812	0.108315	0.163392	0.0875394	0.110036	0.138172	0.0661736	0.0885612	0.0818362	0.0239648	0.0506117	0.0272633	0.0286916	0.0264649	0.0376284	0.0352836	0.0331034	0.0142253	0.0374795	0.0433893	0.0195961	0.0636012	0.0275794	0.0401881	0.0297289	0.0317918	0.0245517	0.0293046	0.0458906	2.93302
9970	-15721.7	-15705	-16.6872	0.0919357	0.117124	0.117094	0.0730627	0.131837	0.0861458	0.0985015	0.120271	0.0987975	0.071155	0.0845165	0.156238	0.0773523	0.0939078	0.102803	0.110215	0.167765	0.0723386	0.112547	0.126344	0.0646441	0.0821659	0.0815776	0.0419937	0.051719	0.02953	0.0278804	0.0197989	0.052115	0.0320157	0.0365846	0.0296075	0.0202183	0.0627689	0.0168348	0.0831641	0.0277589	0.0131573	0.0301357	0.0475599	0.0342729	0.0383549	0.0531614	3.08697
9980	-15729.7	-15713.8	-15.9851	0.0927631	0.0973688	0.0907083	0.0797076	0.127999	0.0921367	0.0680628	0.120274	0.0938207	0.0691686	0.0883526	0.144633	0.0750637	0.0900795	0.108138	0.126149	0.184425	0.0621258	0.107341	0.121498	0.0529622	0.0765088	0.0983911	0.035419	0.0629985	0.02953	0.0202768	0.0149879	0.0613097	0.0371749	0.0365846	0.0339676	0.0321459	0.0414317	0.00646169	0.0831641	0.0157567	0.0211556	0.0403131	0.0480354	0.0276223	0.0513749	0.0493767	3.01676
9990	-15728.4	-15713.4	-15.0162	0.0908501	0.125748	0.0884444	0.0725082	0.112002	0.0898117	0.0709978	0.113683	0.101275	0.080868	0.0681969	0.147239	0.0643834	0.100475	0.103852	0.128284	0.149491	0.070084	0.111732	0.133016	0.0506629	0.0848052	0.0863901	0.0416732	0.0587256	0.0239697	0.024005	0.0138611	0.0259776	0.0296741	0.020809	0.03111	0.0114328	0.0617056	0.0312548	0.0883489	0.0111668	0.0207771	0.0386887	0.035412	0.0228132	0.0380891	0.045577	2.91987
10000	-15724.6	-15708.7	-15.8731	0.0847383	0.101946	0.124201	0.0639851	0.120725	0.0949221	0.0861117	0.138066	0.0797396	0.0911998	0.0753922	0.151918	0.0723558	0.0954686	0.119515	0.130747	0.162672	0.0730519	0.113778	0.12263	0.0551391	0.0733142	0.0702473	0.0326969	0.0439596	0.0361175	0.024005	0.0244335	0.0467484	0.031862	0.0147034	0.020156	0.0282012	0.0684107	0.0232905	0.09108	0.0171905	0.031228	0.0331994	0.0296663	0.0287351	0.033677	0.0443385	3.00556
10010	-15728.2	-15711.5	-16.7263	0.0930941	0.116541	0.105568	0.0869849	0.12112	0.10574	0.0711271	0.121994	0.0760099	0.0682038	0.0763756	0.136389	0.0928348	0.112775	0.13286	0.122156	0.168539	0.0702433	0.119394	0.11677	0.070573	0.0754805	0.0715936	0.023073	0.0718865	0.0340384	0.0189565	0.0243598	0.0664647	0.0468876	0.0241373	0.0224376	0.0205021	0.0469475	0.0171049	0.0995484	0.0304454	0.0193528	0.02452	0.0460536	0.0273146	0.0480364	0.0464502	3.09088
10020	-15732.8	-15716.5	-16.2902	0.0856437	0.115522	0.104157	0.0625362	0.142911	0.0798187	0.0950893	0.117938	0.0966292	0.0693751	0.0738351	0.138522	0.0683839	0.082232	0.0940733	0.132221	0.171875	0.0831364	0.112981	0.130871	0.0532079	0.0971205	0.0701111	0.0415664	0.0910061	0.0396242	0.0151478	0.021964	0.0417817	0.0390843	0.0407832	0.0399194	0.0165851	0.0419085	0.00714897	0.0802557	0.032896	0.0144896	0.0406141	0.035516	0.0374008	0.0396862	0.0517096	3.04728
10030	-15729.6	-15712.9	-16.6908	0.0935566	0.0998143	0.104638	0.0883263	0.109729	0.089086	0.0831448	0.133879	0.0952849	0.0758542	0.0676705	0.139852	0.0676978	0.102913	0.11662	0.124753	0.184024	0.0720877	0.103953	0.127524	0.078891	0.100401	0.0810741	0.0237454	0.0805678	0.0330429	0.0296428	0.0113156	0.0482924	0.0434161	0.0289073	0.0399194	0.0314564	0.0675814	0.0211182	0.0670611	0.0368399	0.0118366	0.0299925	0.0332365	0.0243832	0.0290173	0.0551881	3.08733
10040	-15720.5	-15704	-16.5771	0.0877791	0.106176	0.133641	0.0761827	0.126546	0.0937966	0.0882774	0.107307	0.0875847	0.0782196	0.0728462	0.146929	0.080403	0.101965	0.111066	0.131548	0.164855	0.0830952	0.140079	0.119885	0.0551513	0.0971445	0.0771223	0.0359779	0.0682616	0.0401623	0.0198685	0.0184049	0.0530671	0.0439428	0.0289225	0.0210711	0.0218161	0.060405	0.0163896	0.0669712	0.0229294	0.0351408	0.0294507	0.0330964	0.0203064	0.0317471	0.0404316	3.07597
10050	-15722.5	-15706.1	-16.3487	0.0951045	0.0971309	0.110306	0.0637151	0.130139	0.0978578	0.0694053	0.118194	0.0952688	0.0723227	0.0771968	0.150463	0.0906199	0.0841186	0.123478	0.128689	0.172059	0.079449	0.120693	0.12433	0.0535998	0.0835177	0.072416	0.030761	0.0696427	0.0297197	0.0251191	0.012438	0.0470149	0.0329776	0.0237975	0.0248178	0.0218161	0.06273	0.0238376	0.107304	0.0239582	0.0243028	0.0280769	0.0242936	0.0359562	0.0409826	0.053501	3.05312
10060	-15735.3	-15719.7	-15.5888	0.0958056	0.10289	0.113731	0.0899755	0.109136	0.0931738	0.0686177	0.118194	0.0884702	0.0782875	0.0870941	0.155011	0.0969203	0.102927	0.0907536	0.101107	0.160503	0.0841796	0.0842444	0.129763	0.0622924	0.0939426	0.0746339	0.0113027	0.0589113	0.0326022	0.0236282	0.0148628	0.0526729	0.0413013	0.015978	0.0199469	0.0208815	0.0484496	0.0263089	0.100793	0.0175974	0.0177727	0.0584082	0.0314507	0.0153962	0.031365	0.055849	2.97713
10070	-15725	-15709.7	-15.3238	0.0780475	0.0972106	0.109062	0.0624355	0.128291	0.103786	0.0800634	0.118194	0.0960455	0.0630514	0.0815669	0.128368	0.073103	0.128849	0.116665	0.111542	0.143822	0.0790033	0.106655	0.124399	0.066653	0.0779963	0.0811987	0.0295164	0.0642614	0.0322007	0.0273746	0.0151887	0.0544805	0.0373246	0.0278263	0.0200346	0.0131002	0.0394245	0.0234296	0.0708138	0.0267059	0.0200417	0.0337505	0.031172	0.0449339	0.0409916	0.0420556	2.95063
10080	-15735.2	-15718.9	-16.3011	0.0935423	0.112853	0.118518	0.0559765	0.115443	0.114472	0.0726982	0.109739	0.0929827	0.0700717	0.0722019	0.160363	0.0567736	0.0939801	0.108853	0.100313	0.157445	0.0983133	0.0857556	0.121493	0.061036	0.0878728	0.0738601	0.0384638	0.0717005	0.0245802	0.0183144	0.015977	0.0585732	0.0598922	0.032605	0.0239716	0.0248061	0.0637434	0.0265228	0.0890896	0.0197478	0.0286723	0.0419835	0.0470731	0.0295014	0.0368456	0.0617399	3.04836
10090	-15722.9	-15706.5	-16.3823	0.0899621	0.0917407	0.118518	0.0814089	0.144844	0.0954594	0.0693801	0.108243	0.089804	0.0861021	0.0924587	0.18265	0.071647	0.105348	0.10469	0.112269	0.161202	0.0832925	0.104222	0.118279	0.0624952	0.0892443	0.0943624	0.0327998	0.0725132	0.0348439	0.0238884	0.0151606	0.0479488	0.053773	0.0200897	0.0231695	0.0185535	0.0393248	0.0223928	0.0769821	0.0206064	0.0268358	0.0374149	0.0278375	0.0243116	0.0284576	0.0519553	3.05648
10100	-15728.7	-15711.5	-17.242	0.0643392	0.113177	0.127056	0.0724367	0.145215	0.0957417	0.0657466	0.135676	0.0941747	0.0640421	0.0776823	0.152716	0.0810222	0.0898402	0.110703	0.136536	0.186987	0.0842667	0.12028	0.135082	0.0686605	0.0871622	0.0929194	0.0281483	0.0711077	0.0281769	0.0222656	0.0200653	0.0407394	0.0502358	0.0255298	0.0231695	0.00957441	0.0566293	0.0118374	0.0827572	0.0216632	0.0268358	0.0422147	0.0469202	0.0304988	0.0384438	0.0641781	3.14245
10110	-15725.4	-15710.1	-15.3279	0.0909096	0.108996	0.106193	0.0779535	0.115449	0.0792534	0.0623465	0.116136	0.0819009	0.0799849	0.098381	0.1501	0.074386	0.0860809	0.10635	0.110386	0.136099	0.0889535	0.115405	0.135641	0.0466754	0.092102	0.0851365	0.0204585	0.0714067	0.0312368	0.0148495	0.0282227	0.0467661	0.0350727	0.0390725	0.0335049	0.00982451	0.0512743	0.0188197	0.076186	0.0250782	0.0166004	0.0313844	0.0282961	0.0432394	0.0384438	0.0464836	2.95104
10120	-15726.8	-15710.3	-16.5279	0.0866346	0.116541	0.105683	0.0779535	0.126559	0.0995382	0.0735184	0.123277	0.109267	0.0867182	0.0680613	0.158843	0.0952039	0.0929171	0.112346	0.136189	0.146905	0.064656	0.110619	0.12162	0.0751102	0.0933762	0.0697599	0.0282957	0.076555	0.0312368	0.0215291	0.0108568	0.0572651	0.0418377	0.0256157	0.0232849	0.00753386	0.0575837	0.0157829	0.0911786	0.0250782	0.0417784	0.0346848	0.0423621	0.0208829	0.022671	0.0437361	3.07105
10130	-15723	-15706.7	-16.32	0.0811241	0.118804	0.124259	0.0613085	0.140648	0.102721	0.0692765	0.109362	0.0841332	0.079183	0.0746739	0.141024	0.0824739	0.120405	0.131406	0.118906	0.158682	0.0825483	0.112172	0.143408	0.0666529	0.105113	0.0705766	0.0160448	0.0518578	0.0311673	0.0211762	0.0199377	0.0459879	0.0373817	0.0380303	0.0369674	0.0199093	0.0571501	0.0128393	0.0764529	0.0170973	0.0238122	0.0346848	0.0335046	0.0170682	0.0393028	0.0410206	3.05026
10140	-15720.9	-15704.6	-16.3005	0.0841186	0.103554	0.101787	0.0675666	0.12497	0.0986867	0.0761605	0.110974	0.1015	0.080284	0.0738244	0.140044	0.079922	0.0939053	0.120674	0.122804	0.187306	0.0838218	0.101978	0.134922	0.0491148	0.0898438	0.0822362	0.0253739	0.0715375	0.0311673	0.0354072	0.0094721	0.0628119	0.0257081	0.0326725	0.0240198	0.0309575	0.0448203	0.0253215	0.0754492	0.0370052	0.0309355	0.0294385	0.0271366	0.0360946	0.0317648	0.0512109	3.0483
10150	-15726.8	-15710	-16.854	0.093482	0.105901	0.111399	0.061897	0.136038	0.0782431	0.0697451	0.124008	0.0877003	0.080284	0.0676711	0.127045	0.0745331	0.102637	0.108949	0.118818	0.160583	0.0954352	0.125666	0.127505	0.0665571	0.0922684	0.0874294	0.0284715	0.0784038	0.0326204	0.021314	0.0169715	0.0566185	0.0511757	0.0306416	0.0350208	0.0347441	0.0481471	0.02574	0.0802984	0.0227861	0.0164926	0.0688957	0.031613	0.0287067	0.0495065	0.041688	3.10365
10160	-15724.2	-15708.6	-15.6417	0.088439	0.130897	0.109949	0.0601344	0.118186	0.088776	0.0831694	0.109836	0.0941935	0.0794471	0.0914049	0.146501	0.0745331	0.109619	0.116187	0.107556	0.16014	0.0715352	0.095419	0.127859	0.0478439	0.0901078	0.0614904	0.0262428	0.0733364	0.0338381	0.0123245	0.0164647	0.0631321	0.0387115	0.0298466	0.033144	0.020423	0.0489083	0.0246397	0.0789575	0.0210372	0.0145884	0.0275329	0.0423116	0.0326757	0.033653	0.0474337	2.98243
10170	-15723.7	-15707.7	-15.9401	0.0797513	0.104153	0.125295	0.0619083	0.140761	0.0930007	0.0763523	0.112249	0.109047	0.0907691	0.0780524	0.139641	0.090062	0.10268	0.109106	0.100933	0.156821	0.0746689	0.104225	0.113646	0.0460199	0.092095	0.0611668	0.0248895	0.047426	0.0347041	0.0297678	0.0214789	0.0398885	0.0500866	0.0291908	0.0275711	0.0348626	0.0583815	0.0202193	0.0797342	0.0448899	0.0178345	0.0473335	0.0379382	0.0208915	0.0349738	0.0478005	3.01227
10180	-15727.1	-15711	-16.1138	0.0807458	0.100235	0.125833	0.0832174	0.114875	0.0833357	0.093908	0.125397	0.0717906	0.0710998	0.0947209	0.119447	0.0720164	0.100806	0.116846	0.132096	0.157346	0.0640755	0.0927329	0.142107	0.0548353	0.0952912	0.0809501	0.0318647	0.0599417	0.0295004	0.0172382	0.0182873	0.0398692	0.0477665	0.0303124	0.0363723	0.0296758	0.0497771	0.0315938	0.0705543	0.0350057	0.0339156	0.0315154	0.0384204	0.0422058	0.0323709	0.0497404	3.02964
10190	-15725.9	-15709.7	-16.2193	0.0953716	0.0885147	0.131281	0.0519953	0.102244	0.0924793	0.0747961	0.127323	0.105112	0.0964622	0.0870174	0.132962	0.0772656	0.115043	0.104023	0.13155	0.170667	0.0708842	0.0969898	0.121698	0.0509415	0.084216	0.09093	0.0294155	0.0679573	0.0291184	0.0172375	0.013016	0.0534657	0.0433191	0.0378385	0.0302325	0.0162994	0.0516037	0.0348011	0.0813457	0.0301492	0.0247521	0.0421409	0.0442286	0.0228093	0.0345344	0.0361544	3.04019
10200	-15728.9	-15713.3	-15.599	0.0679009	0.080914	0.110168	0.0793998	0.117274	0.0707748	0.0806259	0.12347	0.0879091	0.0744411	0.0629263	0.136214	0.067378	0.098664	0.121784	0.127541	0.163977	0.0653822	0.112319	0.128237	0.0577706	0.0964578	0.0889798	0.0338725	0.0565549	0.038884	0.0276887	0.0229219	0.0477422	0.0360491	0.0219253	0.0278785	0.0137112	0.0521522	0.0411554	0.0868286	0.0413304	0.0263487	0.0320019	0.038109	0.0252574	0.0373143	0.0499168	2.97815
10210	-15729.9	-15713.6	-16.3017	0.0981823	0.116986	0.115046	0.0828144	0.123034	0.0849946	0.087012	0.117326	0.0846264	0.0700531	0.0857411	0.134066	0.0755764	0.0926442	0.0962159	0.13452	0.178138	0.0823324	0.126777	0.139301	0.0701543	0.0621778	0.0935227	0.0341301	0.0528631	0.0175578	0.0185258	0.0119266	0.0390139	0.0317443	0.0317311	0.0320329	0.0141047	0.0730504	0.0212179	0.0913162	0.021452	0.0305573	0.0334961	0.0309654	0.0237374	0.0453296	0.0424313	3.04842
10220	-15727.2	-15710.9	-16.263	0.0982306	0.0933909	0.111939	0.0656616	0.134496	0.0976297	0.0866095	0.124598	0.111045	0.0732068	0.0857411	0.156522	0.0811354	0.106497	0.111191	0.107705	0.172151	0.0909149	0.0978833	0.117318	0.0547879	0.065773	0.0813155	0.0217433	0.0583113	0.0396007	0.0366495	0.0143726	0.0333224	0.0416174	0.0155002	0.0428779	0.0186242	0.0623956	0.0204946	0.0896972	0.0148791	0.0301873	0.0356194	0.0330588	0.0244652	0.0318522	0.053543	3.04455
10230	-15723.7	-15708.7	-15.0368	0.0880643	0.10817	0.105817	0.0838155	0.119917	0.0839192	0.0657508	0.113639	0.0678374	0.0830521	0.0747816	0.146718	0.0723441	0.102881	0.115626	0.106611	0.151936	0.0848112	0.107894	0.127552	0.0682519	0.0803086	0.0841766	0.0177962	0.0561318	0.0248629	0.0288703	0.0120777	0.0420165	0.0453849	0.026724	0.0273426	0.0201167	0.0673344	0.017707	0.0718777	0.0190093	0.0460272	0.0327371	0.0211646	0.0244652	0.02695	0.0494611	2.92193
10240	-15726	-15708.9	-17.0652	0.111634	0.100729	0.0971917	0.0587119	0.110706	0.0876298	0.0729957	0.117981	0.1012	0.103911	0.0816497	0.157679	0.103493	0.094278	0.122311	0.113963	0.175137	0.0905125	0.122834	0.112206	0.0613341	0.0995632	0.0742261	0.028566	0.0496026	0.0330706	0.0241054	0.0154299	0.0422867	0.0495394	0.0311351	0.0324011	0.0133082	0.0655848	0.0298456	0.0814357	0.0307118	0.0286864	0.0396634	0.0326558	0.0244652	0.0439922	0.0564101	3.12477
10250	-15723.9	-15707.5	-16.406	0.101239	0.120295	0.12427	0.0770234	0.129256	0.103739	0.0728836	0.116438	0.0827078	0.0751492	0.0769917	0.148667	0.0809981	0.112895	0.11709	0.0965866	0.176966	0.0966584	0.113335	0.118601	0.0623854	0.104616	0.0662982	0.0277805	0.071375	0.0241741	0.0299741	0.0170083	0.0345287	0.0429004	0.0172824	0.0242926	0.0143232	0.0665835	0.036411	0.0635432	0.0261778	0.0239025	0.0342012	0.0266238	0.0241253	0.0354004	0.043159	3.05886
10260	-15733.4	-15718.1	-15.2776	0.0949579	0.10539	0.0999362	0.0760778	0.103683	0.0828059	0.0703982	0.131954	0.123845	0.0692907	0.0673223	0.169265	0.0913367	0.0875749	0.0947254	0.106814	0.175526	0.0809354	0.103327	0.123013	0.0498314	0.0976803	0.0812763	0.0280047	0.0653228	0.0191611	0.017918	0.0180867	0.0289439	0.0470007	0.0186455	0.0297182	0.0143232	0.0447175	0.0204211	0.0807388	0.0301502	0.0277552	0.0245634	0.0190977	0.0250064	0.0520355	0.047438	2.94602
10270	-15728.3	-15712.2	-16.1468	0.0809048	0.115054	0.111183	0.0537411	0.128547	0.0827185	0.0946852	0.112257	0.104088	0.0964735	0.0934603	0.144558	0.0730508	0.0883473	0.134046	0.125593	0.177507	0.0773548	0.119608	0.115542	0.0483138	0.0837305	0.0727187	0.0239464	0.0503807	0.0279251	0.032511	0.0106278	0.0411254	0.0453958	0.0204062	0.0453753	0.0142783	0.0673634	0.024651	0.081905	0.0220163	0.0290361	0.0325623	0.0395287	0.0211889	0.0240263	0.0452063	3.03294
10280	-15724.3	-15708.5	-15.7836	0.0823379	0.105974	0.122605	0.0662844	0.116625	0.108668	0.0692965	0.123747	0.0909402	0.0961373	0.0738156	0.132862	0.0760911	0.0943479	0.104742	0.116997	0.123789	0.0926281	0.118642	0.140446	0.0556457	0.0919554	0.0910295	0.0225988	0.0679966	0.0417604	0.0300159	0.0206923	0.0470264	0.0464114	0.0157307	0.0247393	0.022179	0.058707	0.0194666	0.0710451	0.0150056	0.0191902	0.0310138	0.0269841	0.0278762	0.0330767	0.0594973	2.99662
10290	-15720	-15703.1	-16.895	0.0853365	0.119805	0.0995208	0.0690415	0.119799	0.0980841	0.0710174	0.137949	0.106515	0.0847958	0.0910581	0.141776	0.106559	0.097082	0.12209	0.135546	0.147576	0.0962728	0.116002	0.128962	0.0555785	0.0903616	0.087928	0.0278689	0.0540827	0.0306145	0.0274834	0.0200711	0.0445173	0.0323993	0.0227735	0.0342462	0.0190144	0.0588401	0.014691	0.0899005	0.0222005	0.0234772	0.0351855	0.0372074	0.0248677	0.0321688	0.0474871	3.10775
10300	-15734.1	-15716.9	-17.2462	0.075928	0.106229	0.116458	0.0865233	0.149969	0.0914794	0.0827041	0.128518	0.101037	0.0802864	0.0691453	0.133978	0.0944372	0.111707	0.118716	0.112688	0.164993	0.0735621	0.107754	0.131823	0.0873936	0.111117	0.0737365	0.026249	0.0428641	0.050787	0.0242572	0.00915548	0.047956	0.0378803	0.0308175	0.0237853	0.0363776	0.0680041	0.0150818	0.10751	0.0221837	0.016933	0.0280704	0.0298589	0.0344683	0.0296491	0.0507985	3.14287
10310	-15734.4	-15718.4	-16.0582	0.0848238	0.121798	0.102641	0.0473716	0.160379	0.0967592	0.0667935	0.109325	0.0928671	0.0799487	0.0917139	0.117957	0.0876661	0.093664	0.0966431	0.112688	0.159021	0.0771821	0.107259	0.133316	0.0542775	0.0961857	0.0689564	0.0306121	0.0632194	0.0311448	0.0230641	0.0138066	0.052294	0.0416394	0.0384663	0.0412287	0.0272548	0.0677232	0.0220574	0.0958471	0.0380651	0.015751	0.0404852	0.0305207	0.0207986	0.024628	0.0462343	3.02408
10320	-15732.3	-15716.1	-16.2608	0.0894579	0.0845111	0.12007	0.0676434	0.144958	0.0938206	0.0595105	0.110482	0.082042	0.0919067	0.0624526	0.147434	0.0741213	0.0943845	0.129757	0.118598	0.1619	0.0835369	0.0950736	0.116099	0.0644212	0.10278	0.0781314	0.0256533	0.0706764	0.0372321	0.02202	0.0362284	0.0585521	0.0342599	0.02837	0.0351545	0.0425798	0.0540012	0.0125692	0.078412	0.0271527	0.0156255	0.0335853	0.0389836	0.0338131	0.0386404	0.0477327	3.04433
10330	-15730.6	-15715.4	-15.2098	0.0910137	0.110454	0.0960455	0.0724257	0.153669	0.088853	0.0686215	0.110324	0.0840461	0.06809	0.0851071	0.147434	0.0874406	0.0829086	0.10893	0.105191	0.162284	0.080355	0.0819517	0.125044	0.0683731	0.0701442	0.0972274	0.0210321	0.0523803	0.0432493	0.0261048	0.0162112	0.0639679	0.0406742	0.0434028	0.0151232	0.017938	0.0576229	0.0177055	0.0660978	0.0210729	0.0204031	0.0393369	0.0303565	0.0261962	0.0284233	0.045999	2.93923
10340	-15731.4	-15714.8	-16.621	0.0942253	0.0944425	0.106007	0.0769305	0.115987	0.101694	0.0838396	0.106757	0.0912196	0.0819757	0.069034	0.154958	0.076919	0.100109	0.12069	0.0978903	0.142732	0.0812628	0.112862	0.142034	0.0750821	0.0898827	0.0770584	0.0349354	0.0618123	0.0396576	0.0189691	0.0218026	0.062594	0.050997	0.035896	0.0383329	0.019304	0.0599609	0.0129384	0.0816346	0.0200702	0.0272249	0.0393605	0.0204945	0.0414755	0.0336076	0.0656888	3.08035
