Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	TL
15910	-15724.6	-15708.4	-16.2158	0.0898748	0.101492	0.117989	0.0668649	0.123814	0.0975953	0.0829917	0.116513	0.0871335	0.0920975	0.0873877	0.160991	0.0751483	0.0992884	0.0935926	0.115702	0.156932	0.0758219	0.103843	0.124002	0.0891469	0.0872333	0.074124	0.0175176	0.0416852	0.0228747	0.0440706	0.0332343	0.0501461	0.0371805	0.0379194	0.0280225	0.0311112	0.023112	0.029595	0.0342161	0.0227147	0.075352	0.0374236	0.0452489	0.0148943	0.0158994	0.0780373	3.03983
15920	-15730.7	-15715.5	-15.2153	0.0872396	0.128614	0.0980953	0.0712599	0.111376	0.111253	0.0633329	0.120477	0.0909462	0.097049	0.0729672	0.140036	0.0762747	0.0951823	0.0987486	0.125302	0.137698	0.0734791	0.112272	0.135637	0.0767875	0.07975	0.0749605	0.0250511	0.0256575	0.0303951	0.049497	0.0434515	0.0402682	0.0452477	0.0158935	0.0182584	0.0311112	0.0264694	0.0323044	0.0287368	0.0251532	0.0413583	0.0162188	0.0400402	0.0149378	0.0321117	0.0788839	2.93978
15930	-15731.8	-15715.5	-16.3122	0.0926214	0.0946288	0.106126	0.060018	0.12187	0.099692	0.0610378	0.138215	0.103759	0.083839	0.0861165	0.12117	0.109594	0.101758	0.118489	0.109017	0.165683	0.0864252	0.107538	0.131571	0.0511752	0.0784784	0.0804018	0.0316322	0.0442012	0.0141405	0.0285113	0.0328918	0.0665025	0.0491589	0.047806	0.0347736	0.0332883	0.0187368	0.0366155	0.0330361	0.0249342	0.0471666	0.0418877	0.032955	0.0206341	0.0321117	0.0692706	3.04948
15940	-15735.4	-15719.6	-15.8119	0.068042	0.0877376	0.127413	0.0665454	0.156709	0.113101	0.0909746	0.114932	0.0820263	0.090362	0.070538	0.139127	0.0928339	0.10481	0.132312	0.109416	0.168331	0.0612203	0.094291	0.141224	0.0665303	0.0786879	0.0858329	0.0323972	0.0265716	0.0139555	0.0429518	0.0335077	0.0633335	0.0337943	0.0136829	0.0331995	0.0232379	0.0213306	0.0356549	0.0371146	0.021907	0.0564337	0.025156	0.035087	0.0174436	0.0153328	0.0743517	2.99944
15950	-15731	-15713.7	-17.2832	0.102764	0.100902	0.111582	0.079168	0.134936	0.0798911	0.0762961	0.123437	0.0943765	0.0974543	0.0759865	0.138223	0.0785274	0.110052	0.120361	0.104631	0.181827	0.100107	0.111924	0.154561	0.0416527	0.0908952	0.106347	0.0201864	0.0431814	0.023197	0.0586695	0.0278087	0.0660223	0.0278045	0.0329006	0.0166665	0.0139138	0.0263818	0.0383293	0.0251758	0.0356423	0.051546	0.0292329	0.0457481	0.0174436	0.0382127	0.0926078	3.14657
15960	-15725.5	-15709.5	-16.0363	0.0911582	0.0845376	0.0991296	0.055248	0.125703	0.100147	0.071428	0.147897	0.0974636	0.0679091	0.0684551	0.129259	0.0771778	0.110838	0.122552	0.116307	0.179898	0.0954147	0.109418	0.151636	0.0722413	0.0975418	0.0767945	0.0195867	0.0344517	0.0374782	0.0514984	0.0343806	0.0660223	0.0324615	0.0291745	0.0358785	0.0188676	0.014838	0.0295086	0.0257684	0.0262196	0.0490963	0.0287474	0.0382012	0.0104078	0.0215637	0.0695758	3.02188
15970	-15726.2	-15709.6	-16.5595	0.0876286	0.0953751	0.0926268	0.081898	0.148329	0.0788928	0.091687	0.129652	0.0948342	0.0640242	0.0792915	0.137957	0.0999789	0.0946623	0.122936	0.133082	0.173442	0.0784201	0.122934	0.126645	0.0687059	0.0745629	0.076942	0.0195867	0.0445135	0.0222187	0.0529896	0.0282711	0.0680386	0.0380209	0.0213759	0.02743	0.0156092	0.0173341	0.0350958	0.0398581	0.0262196	0.0392109	0.0277912	0.0657892	0.0144132	0.0255628	0.0903656	3.0742
15980	-15721.8	-15705.4	-16.4624	0.0891068	0.112031	0.0968183	0.0588922	0.139379	0.0974306	0.0778954	0.116838	0.0971457	0.101192	0.071259	0.136019	0.0738994	0.0926057	0.116635	0.107339	0.168812	0.0873699	0.121231	0.16476	0.0687886	0.0742309	0.0914624	0.0265431	0.0436824	0.0170371	0.0475984	0.0388909	0.0673052	0.0372032	0.0257672	0.0172243	0.0185596	0.0155918	0.0389186	0.028836	0.0281343	0.0469564	0.031992	0.05363	0.0154062	0.0280956	0.0759837	3.0645
15990	-15724.3	-15708.8	-15.4347	0.0852617	0.0982845	0.116872	0.08726	0.127431	0.10498	0.0892226	0.115213	0.0774233	0.0623506	0.0764937	0.131959	0.0816491	0.113479	0.0927668	0.116459	0.151543	0.0661329	0.121453	0.124304	0.0462887	0.0861184	0.0641183	0.0295588	0.0347402	0.0270158	0.0334971	0.0334895	0.0683956	0.0444223	0.0377362	0.0242071	0.0245401	0.0219705	0.0368377	0.0287189	0.0332486	0.0454302	0.0379338	0.0368953	0.0211557	0.0315305	0.0733413	2.96173
16000	-15726.7	-15711.1	-15.5577	0.0840656	0.110526	0.0998964	0.0633481	0.121634	0.0896596	0.0844118	0.113372	0.112	0.0845413	0.0830489	0.135383	0.0814172	0.101962	0.126753	0.1145	0.156926	0.0827019	0.112725	0.114444	0.055855	0.0712779	0.0694534	0.0295588	0.0376111	0.0248258	0.0366844	0.0400895	0.0404499	0.0319928	0.0167951	0.0295438	0.0222768	0.0150255	0.0452559	0.0266702	0.0190082	0.0739073	0.0379338	0.0653879	0.0307682	0.0237746	0.0565605	2.97402
16010	-15723.1	-15707	-16.0737	0.107308	0.12443	0.115847	0.0758246	0.123481	0.110226	0.0816945	0.112422	0.101193	0.0707147	0.084867	0.148594	0.0915775	0.0821593	0.11232	0.117225	0.127088	0.0966855	0.100376	0.103854	0.0709358	0.0749729	0.0810471	0.0198608	0.0398484	0.0259952	0.0438248	0.0327622	0.0544157	0.0361904	0.0200779	0.0268757	0.0243286	0.0253542	0.0421592	0.0368216	0.0283248	0.0639875	0.0375791	0.0459294	0.0130186	0.0210225	0.0724054	3.02563
16020	-15723.7	-15707.8	-15.896	0.0877183	0.10707	0.105631	0.0590833	0.155762	0.0887447	0.0769993	0.100868	0.0961405	0.081124	0.0830109	0.14227	0.0783635	0.0743061	0.130265	0.128042	0.152386	0.08182	0.099952	0.124499	0.0768569	0.0946572	0.0773724	0.0356603	0.0424263	0.0235433	0.0333058	0.033396	0.0698524	0.033189	0.0371735	0.0253999	0.0157154	0.0184694	0.0534864	0.0296662	0.0272152	0.0517369	0.0369217	0.0438227	0.0117198	0.032313	0.0499006	3.00786
16030	-15720.8	-15704.9	-15.9544	0.0831204	0.105275	0.125385	0.0687373	0.12387	0.0910866	0.0781863	0.123299	0.108268	0.0775461	0.0882246	0.130209	0.0998975	0.101689	0.0951073	0.107662	0.151618	0.073065	0.135086	0.146278	0.05658	0.0804173	0.0663875	0.0204669	0.0391495	0.0225789	0.0448257	0.0306603	0.0567582	0.0348859	0.0145126	0.0256769	0.0252603	0.0213572	0.043193	0.0346047	0.030405	0.0539318	0.0274095	0.0425873	0.0270502	0.0300268	0.0713588	3.0137
16040	-15723.4	-15706.8	-16.5465	0.0874186	0.115615	0.119446	0.0925313	0.109372	0.0963773	0.07518	0.128501	0.0926175	0.0811475	0.0918049	0.166944	0.0731653	0.0831257	0.101003	0.0986721	0.159308	0.0833246	0.120783	0.103691	0.0670913	0.0947875	0.07315	0.027119	0.0335705	0.04126	0.0476268	0.0295307	0.0650804	0.0433608	0.0240391	0.0256769	0.0252603	0.0300874	0.0514036	0.0328464	0.0251574	0.056238	0.0415911	0.0465791	0.0121994	0.0262976	0.072924	3.07291
16050	-15729	-15713.6	-15.3981	0.112705	0.121426	0.11056	0.0723523	0.115048	0.0932082	0.07518	0.108329	0.0861494	0.0585064	0.0758295	0.12882	0.0998964	0.0932986	0.0908696	0.129122	0.150863	0.07235	0.0946652	0.11598	0.0585435	0.0947875	0.0683339	0.0432601	0.0293955	0.0357255	0.0383423	0.0364302	0.0675586	0.0276629	0.0342314	0.0222974	0.0314697	0.0246544	0.0458954	0.0403649	0.0257468	0.0465586	0.0267357	0.0518627	0.00773041	0.0235212	0.0717976	2.95806
16060	-15733	-15717.1	-15.9091	0.10112	0.10024	0.112951	0.0710279	0.12463	0.101116	0.0803675	0.114961	0.0848772	0.0838401	0.0676073	0.128625	0.0795895	0.0882487	0.135238	0.0951479	0.168054	0.0738208	0.0957425	0.112288	0.049408	0.0718531	0.0913171	0.0299782	0.0425788	0.0230786	0.0454007	0.0268116	0.0675586	0.0249027	0.0224519	0.0216607	0.0493843	0.0396745	0.0563016	0.0398462	0.0216426	0.0591572	0.0413871	0.0560748	0.00219113	0.02907	0.0779462	3.00917
16070	-15728.1	-15712.3	-15.8365	0.0811464	0.113481	0.0930014	0.0905597	0.129645	0.091251	0.0654284	0.125885	0.0936887	0.0658762	0.0589622	0.147097	0.0865546	0.108374	0.118239	0.125517	0.176735	0.0919447	0.0960768	0.112402	0.0637796	0.0790043	0.0836588	0.0301559	0.0256522	0.0346448	0.0474878	0.0413236	0.0506369	0.0298035	0.0183092	0.0355346	0.0245286	0.0190966	0.0329258	0.0395069	0.0435053	0.0542124	0.021697	0.0421781	0.00817111	0.0408421	0.0633839	3.0019
16080	-15725.9	-15709.9	-15.9485	0.0902138	0.107192	0.113191	0.0662608	0.137239	0.0798977	0.0936038	0.111201	0.0844373	0.0668145	0.0925138	0.123411	0.080928	0.0797524	0.113159	0.119727	0.173027	0.0765813	0.110915	0.131988	0.0565218	0.0826607	0.0837195	0.00929833	0.039914	0.0275508	0.0418215	0.0362501	0.0566145	0.0299815	0.0423472	0.0371984	0.0271392	0.0243939	0.0412882	0.025426	0.0276657	0.0673271	0.034002	0.0421781	0.0121318	0.0306522	0.0849648	3.0131
16090	-15721.3	-15705.6	-15.7256	0.0895455	0.0978165	0.120635	0.0646917	0.103631	0.0955118	0.0734016	0.115424	0.110911	0.0756113	0.0927755	0.149256	0.0863449	0.0808571	0.0926428	0.128972	0.133607	0.0975669	0.100688	0.124363	0.0708816	0.0876351	0.0725724	0.0168286	0.037754	0.0236718	0.0480561	0.0313964	0.0669198	0.0315942	0.0260037	0.0209094	0.0256389	0.0260638	0.0393869	0.0352673	0.0266714	0.0490496	0.0383765	0.0573219	0.0180328	0.0305654	0.0759697	2.99082
16100	-15726.5	-15710.3	-16.2746	0.0809928	0.111547	0.134347	0.0610422	0.112242	0.0842863	0.0701191	0.113275	0.100711	0.0668355	0.0864461	0.128892	0.0708471	0.0871135	0.126094	0.128258	0.157983	0.0901876	0.0954724	0.146377	0.0587775	0.0908984	0.101809	0.0262416	0.0567518	0.0256917	0.0327409	0.0402713	0.0454217	0.0368217	0.0330327	0.0178975	0.026393	0.0160176	0.0394632	0.0322173	0.0241296	0.074934	0.0332324	0.0416881	0.0143066	0.0305654	0.0933417	3.04571
16110	-15726.3	-15709.7	-16.6198	0.108671	0.110469	0.100669	0.0769217	0.136281	0.101475	0.0762269	0.120916	0.0864957	0.0714592	0.102555	0.129023	0.0823954	0.0926196	0.117282	0.115491	0.163151	0.0869715	0.113346	0.107027	0.0732316	0.0971231	0.0843087	0.0321876	0.0289952	0.0248368	0.0309291	0.0359439	0.0502709	0.0305322	0.0245417	0.0303674	0.0324556	0.0194679	0.0496346	0.0184241	0.0350499	0.069136	0.0299343	0.0557965	0.0114128	0.0226641	0.0935385	3.08023
16120	-15725.7	-15710.2	-15.4664	0.0820244	0.078636	0.11335	0.0780713	0.117118	0.103824	0.0722555	0.113016	0.0814272	0.0773309	0.0778518	0.122969	0.0916515	0.0818975	0.112085	0.110872	0.134142	0.0789107	0.115585	0.14705	0.0735299	0.105358	0.0851988	0.0190802	0.05131	0.0282154	0.0463139	0.0254632	0.0523457	0.0270968	0.0369707	0.030508	0.02312	0.0131991	0.0367658	0.0413147	0.0368106	0.0542555	0.0332261	0.040269	0.0194206	0.0281655	0.0668874	2.96489
16130	-15722	-15705.3	-16.7501	0.0991144	0.11119	0.12342	0.0725761	0.130489	0.0982579	0.0722555	0.094987	0.10594	0.0772689	0.065178	0.141914	0.0943351	0.108313	0.111456	0.11419	0.165893	0.086091	0.123574	0.110004	0.0628585	0.096645	0.0872313	0.0317286	0.0416867	0.0140155	0.055764	0.0365134	0.0499323	0.0313107	0.0216607	0.0318495	0.0148859	0.0187761	0.0494801	0.03521	0.0344433	0.0603646	0.0266038	0.0513616	0.0260238	0.0285337	0.0799375	3.09326
16140	-15720.5	-15705	-15.4276	0.0921278	0.100872	0.10406	0.0731232	0.130448	0.0934925	0.07206	0.119686	0.0908879	0.07934	0.0674619	0.119645	0.0863811	0.0851443	0.11204	0.113529	0.167363	0.0878996	0.113673	0.121657	0.0549018	0.0917	0.0634633	0.0297826	0.0357226	0.0303383	0.0358494	0.0334736	0.047949	0.0405893	0.0395765	0.0239215	0.0177074	0.0139222	0.0348173	0.03521	0.0210895	0.059364	0.0538322	0.0533825	0.0139149	0.0178148	0.0818013	2.96102
16150	-15729.7	-15713.6	-16.055	0.0934151	0.115133	0.114388	0.0690806	0.121343	0.098934	0.0765492	0.105333	0.117181	0.0829134	0.0766389	0.120204	0.0677313	0.105261	0.12357	0.112747	0.140356	0.0700687	0.117421	0.130614	0.057779	0.0761737	0.071775	0.0426176	0.0423681	0.0204992	0.0405065	0.0494166	0.0508327	0.0304135	0.0170721	0.0239544	0.0260443	0.0188894	0.0440336	0.0344095	0.024797	0.0874208	0.0430001	0.0445434	0.028212	0.0187255	0.0713866	3.02375
16160	-15725.6	-15709.7	-15.973	0.0934151	0.0896352	0.117904	0.0791381	0.136311	0.0804436	0.063051	0.112241	0.088624	0.0686201	0.0819306	0.127975	0.0899741	0.104311	0.114784	0.111865	0.148475	0.0981197	0.12313	0.118755	0.0631505	0.0800947	0.0776082	0.0320947	0.0280813	0.0355479	0.0502772	0.0318181	0.0516169	0.0449921	0.0293389	0.0215007	0.0338124	0.0187679	0.0324079	0.0280191	0.0275748	0.0494635	0.0234674	0.0620447	0.0284036	0.0356436	0.08112	3.01555
16170	-15720.1	-15703.9	-16.1358	0.0815216	0.103987	0.102298	0.0816719	0.11436	0.0850377	0.0611211	0.141798	0.122039	0.0631506	0.0859573	0.128487	0.0898816	0.0955738	0.104565	0.132587	0.176841	0.0827188	0.112969	0.120973	0.0623753	0.0938329	0.0884701	0.0328694	0.0355628	0.0203711	0.0428919	0.0318181	0.0551015	0.0318729	0.0270511	0.0308041	0.0199557	0.0211234	0.0410828	0.0293995	0.0288377	0.0536781	0.0283567	0.0454393	0.0263127	0.0290518	0.0680355	3.03183
16180	-15718.9	-15702.2	-16.7313	0.089869	0.103396	0.0907326	0.082126	0.117271	0.100124	0.0885706	0.132464	0.106326	0.0750143	0.0826546	0.145112	0.0792769	0.0948687	0.112412	0.111448	0.161249	0.0768038	0.115657	0.137642	0.076646	0.110435	0.0815913	0.0233763	0.0285912	0.0123261	0.0620089	0.0417257	0.0694334	0.0386337	0.0346162	0.0240554	0.0218277	0.0188537	0.0372617	0.0308662	0.0266953	0.0581312	0.030516	0.0443998	0.0110442	0.0257867	0.0795406	3.09138
16190	-15720	-15704.4	-15.5738	0.0912234	0.105961	0.103674	0.0803381	0.132977	0.096657	0.0759794	0.119237	0.107906	0.0839288	0.0854173	0.131631	0.0754406	0.0786717	0.10892	0.106006	0.170964	0.077096	0.119015	0.125393	0.0595622	0.0786924	0.0869245	0.0241564	0.03117	0.0131286	0.0424858	0.0295055	0.0728054	0.0380969	0.019845	0.0240554	0.0268018	0.0177329	0.0420762	0.0255177	0.0327868	0.0554149	0.0298442	0.051617	0.0240199	0.0154288	0.0575236	2.97563
16200	-15727.8	-15712	-15.8209	0.0795179	0.096088	0.108904	0.0637918	0.132977	0.0890198	0.0844148	0.118503	0.104847	0.0853631	0.0685541	0.122746	0.0773541	0.0945096	0.113765	0.101172	0.142525	0.0802383	0.132979	0.138432	0.0566053	0.0779296	0.0859568	0.0305143	0.0331794	0.0467462	0.038149	0.0344275	0.0480155	0.0365502	0.04402	0.0240554	0.0166361	0.0262738	0.0339374	0.0331876	0.0354673	0.0464654	0.0257442	0.0579925	0.0302821	0.0316183	0.070884	3.00034
16210	-15721.8	-15706.5	-15.2681	0.103314	0.094476	0.107251	0.0746211	0.124772	0.0984723	0.0760814	0.114963	0.094756	0.0812954	0.065302	0.130645	0.0783859	0.102168	0.116082	0.106765	0.169797	0.0679965	0.120537	0.127484	0.0588813	0.0905822	0.0719016	0.0305143	0.0418122	0.0164381	0.0562391	0.0332916	0.0670603	0.0307814	0.0188731	0.0140846	0.0268616	0.0272907	0.0524373	0.0207872	0.0356882	0.0464654	0.0157066	0.0368849	0.0129814	0.0176143	0.0667209	2.94506
16220	-15733.8	-15717.5	-16.2265	0.083899	0.0812034	0.113824	0.05263	0.145067	0.0977068	0.079102	0.125493	0.0915681	0.0833776	0.0903721	0.142945	0.0698352	0.0841898	0.132321	0.112998	0.170981	0.0837101	0.125992	0.118981	0.0739458	0.0914288	0.0719016	0.0411159	0.0245372	0.0245253	0.0595827	0.0288382	0.0629066	0.0452618	0.0181694	0.0426967	0.0147539	0.0133921	0.0420958	0.0401337	0.0296185	0.0581145	0.0258133	0.0255224	0.0061525	0.0345954	0.0796052	3.0409
16230	-15718.6	-15702.4	-16.1479	0.081708	0.119149	0.105755	0.0736115	0.138272	0.090677	0.0720979	0.129846	0.105363	0.068984	0.0639574	0.142817	0.0740109	0.114066	0.101801	0.114009	0.151988	0.075366	0.128238	0.139055	0.0708352	0.0933063	0.0730547	0.0211221	0.0415693	0.0235306	0.0451258	0.0292273	0.0616919	0.0398943	0.0258771	0.0353431	0.0138989	0.0234177	0.0428548	0.0354848	0.0269143	0.0580103	0.0250711	0.0539642	0.0207575	0.0168291	0.0644918	3.03304
16240	-15720	-15704.4	-15.5446	0.0900995	0.106972	0.119028	0.085131	0.122153	0.0789482	0.0651076	0.127944	0.0897341	0.0767121	0.0840925	0.12767	0.0676132	0.113928	0.101801	0.114057	0.150566	0.0688774	0.0953149	0.124954	0.0733063	0.0817252	0.0899128	0.0306799	0.0374536	0.0233886	0.0478941	0.0307063	0.0682815	0.0280811	0.0225468	0.0197068	0.0205499	0.0316291	0.0348508	0.0388455	0.0269143	0.062127	0.0309568	0.0385076	0.021504	0.0266396	0.0758087	2.97272
16250	-15728.4	-15712.8	-15.6207	0.0704128	0.104632	0.103874	0.0685121	0.113616	0.102192	0.0799994	0.119283	0.0902075	0.0606985	0.0736132	0.138753	0.081358	0.116832	0.121285	0.136028	0.133792	0.0964253	0.0983053	0.112316	0.0612912	0.0879475	0.0720158	0.0183009	0.0411567	0.018566	0.0544106	0.0519768	0.0655554	0.0280811	0.0245025	0.0226818	0.0247791	0.0207285	0.0506781	0.0388455	0.0164146	0.0517025	0.0208164	0.0533528	0.0141089	0.0302873	0.0899848	2.98032
16260	-15722.9	-15707.2	-15.6934	0.0915867	0.127771	0.110065	0.0620281	0.114662	0.0954253	0.0888287	0.137066	0.0872276	0.0826377	0.0703217	0.135825	0.0945542	0.0894872	0.0976655	0.114562	0.161011	0.0749334	0.113113	0.113294	0.0775671	0.09005	0.0783181	0.0394595	0.0282558	0.0201087	0.0432233	0.0350813	0.0652518	0.0367873	0.0290077	0.0133976	0.0155862	0.0207285	0.0420231	0.0256802	0.0229206	0.0628363	0.0312222	0.0364921	0.0269957	0.0181964	0.066335	2.98759
16270	-15727.2	-15710.8	-16.4144	0.100309	0.0939599	0.117501	0.0831268	0.110745	0.0929095	0.0774452	0.125884	0.0934044	0.077451	0.0777779	0.136737	0.0800432	0.0973786	0.114578	0.146398	0.167476	0.0749334	0.118596	0.120628	0.0769076	0.0936022	0.0867621	0.0312997	0.0397835	0.0354337	0.0309764	0.0350813	0.0515937	0.034174	0.03691	0.025069	0.0191965	0.0279097	0.0568702	0.0335607	0.0223431	0.0498685	0.0246992	0.0393576	0.0126569	0.0252661	0.0630852	3.05969
16280	-15722.5	-15706.8	-15.6624	0.0801066	0.121328	0.108127	0.0646245	0.130867	0.0911956	0.0791839	0.115156	0.0820404	0.0820127	0.0651651	0.12737	0.0894286	0.104175	0.100152	0.10357	0.188722	0.0952601	0.112327	0.110101	0.0559425	0.0863551	0.0707805	0.0339259	0.0306049	0.0253241	0.0512507	0.0321919	0.0694579	0.0314759	0.0232621	0.0277448	0.0106806	0.0279097	0.036692	0.0321701	0.0185769	0.063456	0.0299685	0.0544713	0.0178604	0.0221656	0.081312	2.98449
16290	-15733.4	-15717.9	-15.425	0.0976257	0.118873	0.081122	0.072402	0.124405	0.0858571	0.0659064	0.0934729	0.106526	0.0831365	0.0775606	0.131588	0.0896768	0.0956583	0.11854	0.116272	0.182694	0.077142	0.113287	0.121912	0.0542699	0.0763954	0.067744	0.0328495	0.0288842	0.0199567	0.0629322	0.026547	0.0415834	0.0321235	0.019592	0.0193527	0.0334754	0.0210613	0.0438129	0.0281947	0.029865	0.0690976	0.0331173	0.0559791	0.0117833	0.0311252	0.0673517	2.96075
16300	-15728.2	-15712.2	-15.9847	0.0866831	0.104226	0.120519	0.0602613	0.11659	0.101113	0.07763	0.11517	0.112661	0.0833808	0.0610368	0.141124	0.0969871	0.109927	0.0930433	0.101995	0.13865	0.0811098	0.10626	0.13403	0.056332	0.102642	0.0838379	0.0259254	0.0361662	0.0190817	0.0407366	0.0395225	0.0594922	0.0297759	0.0361548	0.0193527	0.0257949	0.0164167	0.0421298	0.0464731	0.0376802	0.0584056	0.0308798	0.0534719	0.0163805	0.0196913	0.0779813	3.01672
16310	-15730.4	-15715.3	-15.1091	0.0791723	0.116161	0.116868	0.0563618	0.123435	0.0939421	0.055948	0.131114	0.0828498	0.0668381	0.0592372	0.143711	0.0744402	0.0963209	0.125612	0.119517	0.157052	0.0802237	0.11053	0.111547	0.0590484	0.0942161	0.072668	0.0246405	0.0445597	0.0210947	0.0363773	0.0395225	0.0452435	0.0394032	0.0282926	0.0193527	0.0305593	0.0315879	0.0357625	0.0346666	0.0240475	0.0460951	0.023011	0.0501366	0.0104919	0.0242605	0.0932397	2.92916
16320	-15726.4	-15710.6	-15.7483	0.100017	0.106452	0.127582	0.068776	0.11343	0.103832	0.0698482	0.109351	0.0887823	0.0895304	0.0740152	0.134895	0.0724248	0.0863968	0.126973	0.10862	0.162739	0.0705398	0.10438	0.111547	0.0710315	0.110177	0.0882576	0.0250581	0.0325986	0.0271212	0.0539747	0.0252368	0.0661803	0.0291875	0.0310129	0.0177369	0.0181607	0.0186063	0.0542419	0.0272236	0.0335854	0.0515864	0.0188846	0.0367467	0.0179476	0.0269678	0.0814291	2.99309
16330	-15737.3	-15719.8	-17.4667	0.0840089	0.119225	0.114761	0.0762488	0.132516	0.095394	0.0932114	0.150709	0.116337	0.0914816	0.0804179	0.142821	0.0789266	0.0893982	0.122892	0.112481	0.162927	0.083825	0.0865549	0.145681	0.0720446	0.0888287	0.0898767	0.0207518	0.0287087	0.0295511	0.0441381	0.0437471	0.0679157	0.0325496	0.0319137	0.0130341	0.0256136	0.0168615	0.0311089	0.0346396	0.022637	0.0741525	0.0400788	0.0623013	0.0204804	0.0155331	0.0786446	3.16493
16340	-15726.3	-15710.5	-15.7706	0.0864476	0.0941518	0.111204	0.0687176	0.110897	0.0902812	0.0800602	0.134871	0.104812	0.0825372	0.0693536	0.14559	0.0916022	0.107102	0.107754	0.105958	0.144752	0.0816135	0.100768	0.123716	0.0534193	0.0886986	0.079564	0.0423374	0.0569968	0.0212939	0.0357681	0.0349366	0.0667926	0.0316034	0.027037	0.0230243	0.0256136	0.0294942	0.0423119	0.0423813	0.0320952	0.0466918	0.0280315	0.0520173	0.0133557	0.0215211	0.0581383	2.99531
16350	-15725.6	-15710	-15.6579	0.074699	0.114357	0.102538	0.0711975	0.120584	0.107463	0.0800602	0.115807	0.0829497	0.0797949	0.0879073	0.142037	0.0914164	0.110827	0.106326	0.0991589	0.149092	0.0739241	0.112281	0.122331	0.0485712	0.0907124	0.0718987	0.0300465	0.0441257	0.0258351	0.0460924	0.0311245	0.0538685	0.0309541	0.027037	0.0193611	0.0366371	0.0351189	0.0462504	0.029509	0.0257731	0.0569361	0.0223021	0.0598634	0.00571954	0.0215211	0.0800367	2.98404
16360	-15723.7	-15708.3	-15.3983	0.0907827	0.0968058	0.124212	0.0771737	0.128475	0.105554	0.0761759	0.103089	0.0900229	0.0739806	0.0671987	0.155537	0.0692786	0.0862084	0.111871	0.116093	0.177842	0.0739241	0.100381	0.13111	0.0604885	0.0741368	0.0797011	0.0311512	0.0374396	0.0344342	0.0504194	0.0328165	0.0617428	0.0352463	0.0234382	0.0135577	0.0181181	0.0275833	0.0415807	0.0275993	0.0173365	0.0600095	0.0200635	0.0389336	0.0138812	0.0277641	0.0749247	2.95808
16370	-15721.3	-15705.4	-15.8954	0.102873	0.101096	0.0981241	0.0755713	0.145007	0.0912456	0.0632688	0.117704	0.0824725	0.0720402	0.0678081	0.119976	0.0703854	0.101443	0.117994	0.111085	0.165158	0.0833609	0.107578	0.112832	0.0522001	0.106622	0.0952102	0.0276528	0.035597	0.0247266	0.045191	0.0299925	0.0558618	0.0356928	0.0257539	0.0259043	0.0312922	0.0259905	0.0474885	0.0340227	0.0338747	0.0569541	0.0418416	0.0421972	0.0191234	0.0308634	0.0767143	3.00779
16380	-15731.8	-15714	-17.7501	0.101373	0.111922	0.110509	0.0849661	0.145007	0.104372	0.0844523	0.126546	0.100004	0.0580036	0.0825264	0.131887	0.0734728	0.111328	0.102503	0.129124	0.17517	0.0820902	0.107578	0.149342	0.0868484	0.0942148	0.0802118	0.0278	0.0334314	0.0203273	0.0676938	0.0334426	0.0751106	0.0308043	0.0391894	0.0209615	0.0146033	0.0159547	0.0596564	0.0274431	0.0282314	0.0654713	0.0422913	0.0367346	0.0165008	0.036439	0.0677271	3.19327
16390	-15729.8	-15713.2	-16.5887	0.0778438	0.10498	0.112025	0.0584251	0.127929	0.0948853	0.0749868	0.125401	0.0881903	0.0695847	0.0806308	0.148241	0.0674641	0.0946182	0.117507	0.140371	0.165632	0.109676	0.133805	0.105796	0.0806722	0.096072	0.0760018	0.0198507	0.0318942	0.0264627	0.0462912	0.0176674	0.0691769	0.0387867	0.0400845	0.0239929	0.0333176	0.0254333	0.0435274	0.0307354	0.0232921	0.0614288	0.0330342	0.0559394	0.00497963	0.0274743	0.0730131	3.07712
